session,subject_file,subject_id,clip,window_count,feature_shape
session_2,sub34_20190813.npy,sub34,clip_12,12,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_13,36,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_14,27,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_15,44,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_16,15,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_17,46,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_18,49,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_19,45,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_20,10,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_21,37,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_22,44,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_23,24,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_24,19,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_1,55,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_2,25,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_3,34,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_4,36,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_5,53,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_6,27,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_7,34,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_8,46,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_9,34,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_10,20,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_11,60,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_12,12,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_13,36,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_14,27,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_15,44,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_16,15,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_17,46,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_18,49,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_19,45,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_20,10,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_21,37,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_22,44,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_23,24,"(5, 62)"
session_2,sub35_20190728.npy,sub35,clip_24,19,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_1,55,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_2,25,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_3,34,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_4,36,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_5,53,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_6,27,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_7,34,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_8,46,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_9,34,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_10,20,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_11,60,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_12,12,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_13,36,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_14,27,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_15,44,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_16,15,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_17,46,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_18,49,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_19,45,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_20,10,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_21,37,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_22,44,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_23,24,"(5, 62)"
session_2,sub36_20190709.npy,sub36,clip_24,19,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_1,55,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_2,25,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_3,34,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_4,36,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_5,53,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_6,27,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_7,34,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_8,46,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_9,34,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_10,20,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_11,60,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_12,12,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_13,36,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_14,27,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_15,44,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_16,15,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_17,46,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_18,49,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_19,45,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_20,10,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_21,37,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_22,44,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_23,24,"(5, 62)"
session_2,sub37_20190731.npy,sub37,clip_24,19,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_1,55,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_2,25,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_3,34,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_4,36,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_5,53,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_6,27,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_7,34,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_8,46,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_9,34,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_10,20,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_11,60,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_12,12,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_13,36,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_14,27,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_15,44,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_16,15,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_17,46,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_18,49,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_19,45,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_20,10,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_21,37,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_22,44,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_23,24,"(5, 62)"
session_2,sub38_20190815.npy,sub38,clip_24,19,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_1,55,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_2,25,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_3,34,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_4,36,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_5,53,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_6,27,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_7,34,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_8,46,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_9,34,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_10,20,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_11,60,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_12,12,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_13,36,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_14,27,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_15,44,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_16,15,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_17,46,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_18,49,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_19,45,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_20,10,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_21,37,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_22,44,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_23,24,"(5, 62)"
session_2,sub39_20190716.npy,sub39,clip_24,19,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_1,55,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_2,25,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_3,34,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_4,36,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_5,53,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_6,27,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_7,34,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_8,46,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_9,34,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_10,20,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_11,60,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_12,12,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_13,36,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_14,27,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_15,44,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_16,15,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_17,46,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_18,49,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_19,45,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_20,10,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_21,37,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_22,44,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_23,24,"(5, 62)"
session_2,sub3_20200920.npy,sub3,clip_24,19,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_1,55,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_2,25,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_3,34,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_4,36,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_5,53,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_6,27,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_7,34,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_8,46,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_9,34,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_10,20,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_11,60,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_12,12,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_13,36,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_14,27,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_15,44,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_16,15,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_17,46,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_18,49,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_19,45,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_20,10,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_21,37,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_22,44,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_23,24,"(5, 62)"
session_2,sub40_20190708.npy,sub40,clip_24,19,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_1,55,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_2,25,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_3,34,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_4,36,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_5,53,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_6,27,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_7,34,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_8,46,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_9,34,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_10,20,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_11,60,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_12,12,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_13,36,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_14,27,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_15,44,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_16,15,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_17,46,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_18,49,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_19,45,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_20,10,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_21,37,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_22,44,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_23,24,"(5, 62)"
session_2,sub4_20200906.npy,sub4,clip_24,19,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_1,55,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_2,25,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_3,34,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_4,36,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_5,53,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_6,27,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_7,34,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_8,46,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_9,34,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_10,20,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_11,60,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_12,12,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_13,36,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_14,27,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_15,44,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_16,15,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_17,46,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_18,49,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_19,45,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_20,10,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_21,37,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_22,44,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_23,24,"(5, 62)"
session_2,sub5_20200705.npy,sub5,clip_24,19,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_1,55,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_2,25,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_3,34,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_4,36,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_5,53,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_6,27,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_7,34,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_8,46,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_9,34,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_10,20,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_11,60,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_12,12,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_13,36,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_14,27,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_15,44,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_16,15,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_17,46,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_18,49,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_19,45,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_20,10,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_21,37,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_22,44,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_23,24,"(5, 62)"
session_2,sub6_20201002.npy,sub6,clip_24,19,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_1,55,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_2,25,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_3,34,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_4,36,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_5,53,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_6,27,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_7,34,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_8,46,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_9,34,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_10,20,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_11,60,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_12,12,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_13,36,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_14,27,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_15,44,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_16,15,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_17,46,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_18,49,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_19,45,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_20,10,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_21,37,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_22,44,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_23,24,"(5, 62)"
session_2,sub7_20200713.npy,sub7,clip_24,19,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_1,55,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_2,25,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_3,34,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_4,36,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_5,53,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_6,27,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_7,34,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_8,46,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_9,34,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_10,20,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_11,60,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_12,12,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_13,36,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_14,27,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_15,44,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_16,15,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_17,46,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_18,49,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_19,45,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_20,10,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_21,37,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_22,44,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_23,24,"(5, 62)"
session_2,sub8_20200913.npy,sub8,clip_24,19,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_1,55,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_2,25,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_3,34,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_4,36,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_5,53,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_6,27,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_7,34,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_8,46,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_9,34,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_10,20,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_11,60,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_12,12,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_13,36,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_14,27,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_15,44,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_16,15,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_17,46,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_18,49,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_19,45,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_20,10,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_21,37,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_22,44,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_23,24,"(5, 62)"
session_2,sub9_20200903.npy,sub9,clip_24,19,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_1,42,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_2,32,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_3,23,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_4,45,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_5,48,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_6,26,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_7,12,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_8,23,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_9,26,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_10,16,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_11,51,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_12,41,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_13,39,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_14,19,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_15,28,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_16,44,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_17,14,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_18,17,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_19,45,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_20,22,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_21,39,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_22,38,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_23,41,"(5, 62)"
session_3,sub10_20201111.npy,sub10,clip_24,39,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_1,42,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_2,32,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_3,23,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_4,45,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_5,48,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_6,26,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_7,12,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_8,23,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_9,26,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_10,16,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_11,51,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_12,41,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_13,39,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_14,19,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_15,28,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_16,44,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_17,14,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_18,17,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_19,45,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_20,22,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_21,39,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_22,38,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_23,41,"(5, 62)"
session_3,sub11_20201118.npy,sub11,clip_24,39,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_1,42,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_2,32,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_3,23,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_4,45,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_5,48,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_6,26,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_7,12,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_8,23,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_9,26,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_10,16,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_11,51,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_12,41,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_13,39,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_14,19,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_15,28,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_16,44,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_17,14,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_18,17,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_19,45,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_20,22,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_21,39,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_22,38,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_23,41,"(5, 62)"
session_3,sub12_20201101.npy,sub12,clip_24,39,"(5, 62)"
session_3,sub13_20201107.npy,sub13,clip_1,42,"(5, 62)"
session_3,sub13_20201107.npy,sub13,clip_2,32,"(5, 62)"
